Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Eswatini,SWZ,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,14.7301,11.4687,4.3685,7.2242,3.2284,6.8073,15.6081,3.6573,6.3411,6.2283,5.6339,3.0485,7.8455,1.782,1.8309,2.5654,3.0998,3.6132,4.4536,0.8778,38.6515,9.3877,15.5211,18.8783,20.6587,16.486,11.3707,8.938,18.3368,9.2066,7.8004,9.9658,3.8536,20.5176,15.6676,4.5719,5.5372,6.0833,2.7931,7.6504,20.8373,1.8739,2.3585,2.7561,3.3555,0.9871
Eswatini,SWZ,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.503071191,14.96542791,7.035754894,9.449145758,6.226499022,18.39092389,40.00049711,8.739027881,17.98155705,17.65422568,13.415505,5.649021027,11.77813193,2.107817006,2.773459699,1.974894566,2.676172839,2.929745831,3.728464469,0.811659691,53.62410974,7.875052754,14.04972907,17.90820048,26.49346087,24.55591773,18.57955139,12.80641847,39.1172032,11.73848143,5.012122037,6.362819892,2.115735929,27.56409745,27.09547981,5.326063894,5.472912998,4.728008095,2.291684781,10.37172996,32.28863946,3.257739084,4.465911392,4.836461273,6.91198287,2.642987221
Eswatini,SWZ,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.166966866,1.769853668,1.164877526,1.405926561,1.573567511,2.397833246,3.910314197,4.116406737,5.315923571,5.629386678,6.283412628,9.684934002,9.09002491,8.806270757,5.779663304,4.384927085,5.393550911,3.012844276,2.312698234,2.261989612,2.216239378,1.536809598,2.603324996,2.324373765,2.240337203,3.02836184,2.233558142,2.34628412,1.676073134,1.67784877,2.214421221,1.87943093,2.042119579,2.222179617,2.975553392,2.694122301,2.382619213,2.832946213,3.123238123,5.493894734,10.58232518,4.812745606,2.221404032,6.223711962,2.732628285,2.50625387,5.392995101,2.907357814,5.936110547
Eswatini,SWZ,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,4.514677504,3.480783465,6.551217181,5.11885535,1.939071305,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.766179377,2.110113845,1.578369995,1.501451518,1.646689984,1.013672419,1.710343269,1.528241558,1.680293884,2.133021607,1.732825159,1.821220009,1.503231672,1.480726481,1.684558938,1.162424263,1.28479443,1.519049631,1.847697942,1.5882565,1.286915541,1.11593925,1.310385535,2.587296531,5.347528977,2.464671433,1.124875228,3.179131653,1.285115687,1.356228309,2.875793885,1.459317279,2.996915328
Eswatini,SWZ,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3193207.9,5703633.5,5240147.9,4966201.2,15213368.9,14212905.4,14130015.4,10497002.4,6113005.9,1566394.8,358765.7,42679.8,0,0,0,0,0,0,0,0,8827984.3,8380317.1,8083287.4,8744432.6,9557759,9988960.3,9193064.6,9676300.8,10164168,9907016.6,75695394.3,74359840.3,74130005.3,74209669.7,74358351.6,69955550.7,66910001,64911059,68764321.4,67154370.9,66769733.3,182604437.5,282750145.9,268861050.6
Ethiopia,ETH,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,..,..,..,..,..,..,..,..,..,..,-6891000,-4766000,-6205000,-2103000,1360000,-2747000,-3024000,-2275000,5003000,6050000,26302000,63300000,98160000,37694000,117310000,59944000,27851000,73222000,63457000,-68114000,-55645000,212417000,79790000,-26825000,-32892000,-47917000,-209577000,22647000,2106000,-12066000,-8051000,-9983000,-4070000,128578000,70502000,116212000,-44933000,-44255000,-32953000,1022678000,625448000,421751000,540535000,217845000,402304000,1272766000,99859000,376308000,559478000,-266866000,-483394000,-538235000,-646253000
Ethiopia,ETH,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.762148017,6.728087038,5.333508716,6.336593135,9.088518015,11.64920698,17.68208324,19.66863585,23.6363708,29.02002764,36.01720892,43.75040313,39.71173839,37.64597416,29.02710582,22.71638133,17.92757733,15.21606792,18.3341303,41.4983617,9.863671721,12.0851597,16.17264455,13.63169856,18.38973113,7.905450477,7.163330219,5.509174773,4.299230758,5.801167714,4.576212715,2.916610506,2.783139527,3.77537524,5.850570836,7.14039479,10.64757011,11.81593202,18.16390494,20.62202136,22.01029559,21.16442408,28.0924873,25.76467014,21.24694965,18.26633001
Ethiopia,ETH,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,21138413.3,20195259.5,21391728.9,22074834.4,21117060.7,25416769.9,24142042.1,25150245.1,27132562.6,28583034.5,34231633.8,44519922.9,56291955.2,72069685.2,87221391.2,110612715.9,176736731.1,217809549.5,280545308.4,269388327.8,200871429.2,124349547,104426938.3,89843627.7,107830851.3,152922963,346525679.8,98548784.2,113078704.3,144134226.1,123370296.6,169745063.6,72979142.7,82086913.1,84283642,79674608.6,130078536.8,124149641.5,102896704.4,94775083.9,174995244.9,341477146.4,428620603.4,651814599.5,750584691.6,1058933960,1168189259,1415263896,1574535771,2101548520,1970070783,2012832733,1993220497
Ethiopia,ETH,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,21138413.3,20195259.5,21391728.9,22074834.4,21117060.7,25416769.9,24142042.1,25150245.1,27162620,28648929.2,44799189.1,57883300.8,75786613.6,107480809.7,130042300.5,158791438.5,224622237.7,248942068.4,309391666,304091440.6,236158220.3,137920135.5,109543841.7,95000023.7,112256872.8,154619272.5,348056270.7,99976106.8,119005064.9,156410890.3,138555594.8,183023077.6,85783572.2,92739955.2,96523160.7,88313921.1,133643624.6,125696778.7,103472657.5,95805491.8,179341010.1,343948921.2,428829389.3,653994341.6,759224077.2,1102321466,1238898617,1482278135,1652877614,2165473750,1997366859,2025096359,2023275956
Ethiopia,ETH,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.16884152,42.59766019,44.95003592,52.27866456,55.17182382,62.58765976,70.39485247,71.1615846,68.93134579,71.40027802,68.21006195,89.70533809,111.2549741,147.1813184,135.7794474,118.665606,118.8209638,133.6533749,72.85649438,67.41767862,70.24199502,84.03573889,85.09195905,65.24037715,49.9444272,14.57107928,13.14585044,10.51298427,16.54976775,24.4334323,26.99699067,24.21666576,26.47258596,30.55573523,31.78125784,31.59410969,32.1959898,33.18858042,29.76965731,28.36555414,27.08839708,22.66859231
Ethiopia,ETH,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,..,..,..,..,..,..,..,..,..,..,168939507.9,203996145.2,226245546.5,256377243.8,283110667.9,343568365,402115045.9,447327486.8,500427306.5,601925518.8,687723748.4,1638380177,3051068408,3648825436,4056435980,5063985606,5977039364,7204116850,7528443374,7713650696,8493402568,8857863686,9017502979,9300872876,9583586822,9789956593,9497620197,9438270854,9627396782,5374811148,5338840854,5572556283,6337040280,7043842799,6294821452,5871759062,2141206027,2508782775,2772465451,4764183187,6500051700,7942753673,9944728371,11896356907,16202538305,19497094127,22134594466,25235394830,26851072283,27576811586,29016047752,28135767984,27020248825
Ethiopia,ETH,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,..,..,..,..,..,..,..,..,..,..,168939507.9,203996145.2,226245546.5,256377243.8,283110667.9,343568365,402115045.9,447327486.8,500427306.5,601925518.8,687723748.4,1638380177,3051068408,3648825436,4056435980,5063985606,5977039364,7204116850,7528443374,7713650696,8493402568,8857863686,9017502979,9300872876,9583586822,9789956593,9497620197,9438270854,9627396782,5374811148,5338840854,5572556283,6337040280,7043842799,6294821452,5871759062,2141206027,2508782775,2772465451,4764183187,6500051700,7942753673,9944728371,11896356907,16202538305,19497094127,22134594466,25235394830,26851072283,27576811586,29016047752,28135767984,27020248825
Ethiopia,ETH,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,..,..,..,..,..,..,..,..,..,..,352000,423260.5,746895,27902,17414,106347.5,530477,53399930,52279000,64670304,56515000,58626820.7,67871225.8,62740593.6,67730468.4,77340837.5,83289000,97561591,133608305,111754535.6,145405222.9,275744720.5,318646857,368129041.8,423921411.3,460656408.5,501862457.1,565772607.5,626004063,87447449.3,85825759.7,53672134.6,56914708.7,64119572.9,72814020.1,127913139,62994572.9,66179228.6,57979886.4,229000696.4,302080274,180990472.7,36090022.3,203836189.6,291806699.9,549955174.6,927483313.1,634011719.6,749375572.9,482233416.8,408151542.9,531323694.8,337989655.3
Ethiopia,ETH,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,169291507.9,204419405.7,226992441.5,256405145.8,283128081.9,343674712.5,402645522.9,500727416.8,567285829.4,740065951.6,823661624.8,1841818082,3279545191,3845189805,4222435579,5212468613,6144432381,7377385232,7717008721,7855586230,8645231101,9133608406,9355564836,9717488584,10079654018,10324075338,10091749360,10090618085,10360532218,5572314681,5516263792,5745843979,6552441033,7281813432,6568177207,6175805430,2220991209,2592599173,2847636291,5361419434,7287411659,8607523905,10465118050,12585463066,16946037499,20443875424,23396722284,26170602395,27842524864,28377335498,30363947104,29983672807,28610147243
Ethiopia,ETH,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..,..,..,..,..,..,70084000,83485000,97374000,112902000,121225000,142743000,177637000,207737000,236675000,280153000,304325000,327391000,350103806.5,385975108,422365849.8,485457042.9,540083550.4,657818314.7,699891600.6,749155712.3,850931439.3,902524770.7,976039000,1193708000,1376270000,1469574000,1554660000,1531768000,1631967000,1739398000,1779264000,2150493000,2755978000,3179154000,3488363000,3358909000,552614000,710571000,859135000,1421652000,1803676000,2207661000,2801037000,3658035000,4258610000,4753164000,5746393000,7039925000,8338207000,9354350000,10990763000,11169951000,11211404000
Ethiopia,ETH,"IFC, private nonguaranteed (NFL, US$)",DT.NFL.NIFC.CD,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,33000000,-8800000,38400000,96470234,-23975213,-38143600,-65503156,-53508393,0,0,0,13000000
Ethiopia,ETH,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,30057.4,65894.7,2067555.3,3763377.9,11194658.4,29111124.5,36120909.3,42178722.6,42385506.6,24932518.9,20846357.6,26723112.8,27186791.1,6370588.5,16903.4,156396,126021.5,335309.5,358590.9,407322.6,4496360.6,10738664.2,14099298.2,12676014,12263429.5,9389042.1,10225518.7,5144312.5,695087.8,603137.2,140953.1,865407.9,648765.2,215774.8,58785.9,252742.1,5177385.6,35631506.9,52188357.2,52008239.2,53181842.9,48863229.5,20882076.7,6229626.1,15720458.7
Ethiopia,ETH,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,..,..,..,..,..,..,..,..,..,..,27.86396461,29.74460417,30.30143113,36.07728083,41.48778149,37.68378137,40.82090471,42.23080434,38.44370859,38.77370438,36.55628964,24.37569451,22.31059457,18.40107732,16.65001773,15.60349311,13.10370089,13.09376539,11.29470697,12.51371731,14.583893,33.77636253,40.1254339,47.36961428,49.20505863,41.92247844,20.87544566,76.48233493,69.74980231,63.77802642,72.3949049,54.17156685,62.45855681,63.99115196,80.50388556,54.51819753,45.15951943,41.37345197,48.18649595,49.34315125,30.93223775,19.54223177,17.16472895,12.64356275,12.56581567,9.521127139,9.535574498,9.891586272,11.37701819,9.065610261,11.59973296,13.85111541,17.40835734
Ethiopia,ETH,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,..,..,..,..,..,..,..,..,..,..,5890000,6007000,6482000,7964000,8761000,9578000,9855000,10621150.8,10430763.3,11082701.3,12513815.2,10852040.4,12559069.9,13261598.5,14522377.1,17259447.5,23159052.6,28519471.4,31686770.5,33710493.8,29294874.3,42000753.8,41901762.1,42558579.9,53058233.6,64109096.2,72338780,75372411.2,78872172.7,91925964.8,89313808.9,91953560.6,45581719.3,52528361.3,67851606.7,43437160.5,58742842.1,51364992.3,49582316.3,46765013,54129945.2,66732255.4,73571564.8,82412587.9,94317088.8,100822448.6,111393557.1,139992049.2,179135221.1,190518198.3,228522949.9,278799784.8,346986946.7
Ethiopia,ETH,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,..,..,..,..,..,..,..,..,..,..,14176516.9,22541963,14237520.9,14463161.4,15032178.5,29099371.7,27778118.5,5987250.9,12380728.1,47659362.5,34884344.7,852149668.7,1307879692,728994028.3,463388829.4,454382072.7,339099265.2,310119912.4,230040060.1,279742585.6,154779503,36102197.9,20072784.1,-715920.5,-3110346.5,19206867.7,-18915008.6,884735.6,-6498123.3,-13160365.5,-3098794.2,-20371075.7,29688119,-11698073.1,9089601,68105048.5,71403872.6,98715074.1,89625946.5,338705417,536738802.3,443810184.8,751090482.9,527023805.1,1762217502,1307206430,1203460358,667360651.4,165879519,-21104528.5,-40070918.6,-461572290.3,-401776240.1
Ethiopia,ETH,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,..,..,..,..,..,..,..,..,..,..,2621000,9732000,7086000,3239000,-928000,2905000,-823000,-2888000,-3074000,-3213000,-3589000,-3916000,-4003000,-4115000,-4669000,-4485000,-6294000,-9363000,-9775000,-9743000,-6794000,-7278000,-6682000,-5753000,-3771000,-4008000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,..,..,..,..,..,..,..,..,..,..,2821000,3669000,4483000,8563000,9250000,18613000,35717000,32988000,33670000,46689000,27761000,26983000,26925000,41182000,39406000,47863000,35241000,82574000,71327000,65882000,69334000,53400000,106012000,222451000,140163000,71296000,127477000,49746000,51425000,136816000,115558000,433111000,459500000,195480000,189180000,161794000,178808000,132349000,156520000,549163000,384749000,421634000,589215000,845636000,854166000,684685000,1177098000,932771000,1493855000,1074559000,1208790000,494136000,585844000
Ethiopia,ETH,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14015524.5,10570281.5,8996555.5,119162.8,..,..,-2294548.7,-4515926.1,-6166357.1,-6884440.2,-7065286,-3863737,-1114624.5,-139591.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,9192561,46513890,0,73100000,23400000,-19200000,-25800000,-31500000,10850000,-13273766.6,-9772570.3,-19049479.8,-23935237.3,-6039400.1,19889608.8,29575593,20220723,..,21406570.2,..,16174144.5,-9653791.1,-13037045.4,32367103.7,32982865,6168708,21895252.7,-3990295.3,..,..,..,164983926.5,122410307.1,..,..,..,-5080129.2,-35541962.9,-52038230.9,-51913941,-53010503.3,77534539.3,588302012.3,0,0
Ethiopia,ETH,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,..,..,..,..,..,..,..,..,..,..,5442000,13401000,11569000,11802000,8322000,35718000,35431000,34572000,34902000,47564000,31803000,41645000,37168000,56386000,48043000,76216000,55583000,111833000,113076000,120521000,122715000,108728000,163450000,341250000,203551000,168887000,229388000,103204000,81519000,167035000,124904000,453887000,564484000,216088000,263824000,308730000,256088000,237919000,254122000,728363000,472074000,615316000,695723000,1159723000,1005357000,1053135000,1609789000,1493793000,1702990000,1219567000,1347049000,527445000,650599000
Ethiopia,ETH,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14200000,..,2400000,2400000,..,2758000,2168000,2575185.2,3847174.5,5267929.1,10797041.2,5307601.6,11995091.9,32355845.7,22760225.3,5738674.1,9220905.2,176822.2,-1559621.8,9865213.9,-3274392.8,-4448117.6,-4245525.8,4324858.6,14912279.8,5391834.4,17834361.4,27288036.3,10417776.4,10756347.8,28561560.7,60953597.8,57899164.7,31776185.8,22923126.8,13282063.6,4485857.4,39045736.4,19112038.9,-5009386.7,9866645.7,49025043.1,57777961,58623311.7,67491747.9,59251323.6,-17526408.6,48758626.7
Ethiopia,ETH,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,537013.8,2072286.1,1905608.6,4087804.4,2600007.1,13454775,9980088.7,12420438.8,5110701.1,15557934.1,14170978.9,21657996.6,17716613.9,21416230.4,45921626.1,36194432,44506652.3,110845270.1,49815726.1,83629292.9,75569764.6,20831250.3,27714893.7,26845223.9,22733051.4,24682351.5,80191821.9,13608504.1,68329668.3,125949144.4,34826744,65917922.7,72202009.6,162986411.7,80750823.1,194984383.8,71739242.5,296844507.1,156199915.4,358737163.7,383260435.7,347277343.8,163908317.6,82931394.3,55184962.6,42526137.2,18485289.5
Ethiopia,ETH,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2273398.9,2955342.9,1690478.2,3050978.6,2927138.7,1298684.5,3702865.7,3932094.6,805195.2,20205780.8,8513776.1,16850925.4,19436035.2,15266759.3,7478230.3,21676772.2,31171275.5,37272773.8,-1579289,-11135371.6,-18402757.9,-18480596,-2209027,-3418229.9,-4441591.4,-7574322.3,-18500006.6,-18246916.3,-6375807.2,-6709798.8,-6707999.3,-5787770.1,-4276538.7,-1869240.5,0,-153903.7,405897.1,155966474.6,-13397060.8,-5414816.7,23822841.5,8309492.1,-2489150.6
Ethiopia,ETH,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000000000,..,..,..,0,0,0,0,0
Ethiopia,ETH,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000000000,..,..,..,0,0,0,0,0
Ethiopia,ETH,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,..,..,..,..,..,..,..,..,..,..,-24000,-23000,-23000,2493000,3500000,-1200000,-1200000,-1200000,-1166000,9372000,-588000,14741000,-2239000,-4645000,88290000,-5814000,-12566000,58854000,48985000,-36367000,-45356000,177717000,76369000,-35982000,-35122000,-39363000,-225753000,-2019000,-5046000,-4037000,-4037000,-4632000,-4037000,132077000,74736000,127041000,-36751000,-37189000,-31883000,-27083000,247601000,463079000,589436000,271874000,-27858000,507296000,-15748000,651424000,852669000,-30838000,-230030000,-289917000,-439967000
Ethiopia,ETH,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,..,..,..,..,..,..,..,..,..,..,47352000,57084000,64170000,67409000,66481000,69386000,68564000,65676000,62602000,59388000,55799000,51883000,47880000,43765000,43842000,48970000,54366000,56854000,41789000,31338000,27045000,19822000,12426000,6879000,3526000,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,..,..,..,..,..,..,..,..,..,..,22732000,26401000,33204000,45493000,54744000,73357000,109073000,142061000,174073000,220765000,248526000,275508000,302223806.5,342210108,378523849.8,436487042.9,485717550.4,600964314.7,658102600.6,717817712.3,823886439.3,882702770.7,963613000,1186829000,1372744000,1469574000,1554660000,1531768000,1631967000,1739398000,1779264000,2150493000,2755978000,3179154000,3488363000,3358909000,552614000,710571000,859135000,1421652000,1803676000,2207661000,2801037000,3658035000,4258610000,4753164000,5746393000,7039925000,8338207000,9354350000,10990763000,11169951000,11211404000
Ethiopia,ETH,"PPG, official creditors (NFL, US$)",DT.NFL.OFFT.CD,..,..,..,..,..,..,..,..,..,..,19618516.9,35942963,25806520.9,26265161.4,23354178.5,64817371.7,63209132.3,40559537,47282336.7,95223166.9,66687750.7,893794786.6,1345047876,785379741.6,511431667,530598112.1,394682138.2,421953173.9,343115820.3,400263944.9,277494059.6,144830046.2,183522293.8,340534487.1,200440823.8,188094127.3,210473094.5,104088791.7,75021010.1,153874385.8,121805417.3,433515606.8,594171846.8,204389977.5,272914025.7,376835431.3,327492207.8,336634245.2,343748334.7,1067068157,1008812690,1059126656,1446813923,1686747111,2767574030,2360341336,2813249734,2161153431,1868869088,1198462797,1306978209,65872930.4,248822525.5
Ethiopia,ETH,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,..,..,..,..,..,..,..,..,..,..,-6867000,-4743000,-6182000,-4596000,-2140000,-1547000,-1824000,-1075000,6169000,-3322000,26890000,48559000,100399000,42339000,29020000,65758000,40417000,14368000,14472000,-31747000,-10289000,34700000,3421000,9157000,2230000,-8554000,16176000,24666000,7152000,-8029000,-4014000,-5351000,-33000,-3499000,-4234000,-10829000,-8182000,-7066000,-1070000,1049761000,377847000,-41328000,-48901000,-54029000,430162000,765470000,115607000,-275116000,-293191000,-236028000,-253364000,-248318000,-206286000
Ethiopia,ETH,"PPG, private creditors (NFL, US$)",DT.NFL.PRVT.CD,..,..,..,..,..,..,..,..,..,..,-6891000,-4766000,-6204000,-2103000,1360000,-2747000,-3024000,-2275000,5004000,6050000,26302000,63300000,98160000,37694000,117310000,59944000,27851000,73222000,63457000,-68114000,-55645000,212418000,79790000,-26825000,-32892000,-47917000,-209577000,22647000,2106000,-12066000,-8051000,-9983000,-4070000,128578000,70502000,116212000,-44933000,-44255000,-32953000,1022678000,625448000,421752000,540535000,217845000,1402305000,1272766000,99859000,376308000,559478000,-266866000,-483394000,-538235000,-646254000
Ethiopia,ETH,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,195.6898177
Ethiopia,ETH,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.05251974
Ethiopia,ETH,Present value of external debt (current US$),DT.DOD.PVLX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21522073094
Ethiopia,ETH,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.762148017,6.720641924,5.321241243,5.97566891,8.380125521,9.716840161,12.59470226,13.90865725,17.11145071,23.40659203,32.31781001,40.72431896,36.1278807,33.15820243,27.61248255,22.71270486,17.89642399,15.19830572,18.29401757,41.45546286,9.823070928,11.62299338,15.05125656,12.23359024,17.11187173,6.768132209,6.428089916,4.913103776,4.038480135,5.770333355,4.554088285,2.912620651,2.757956146,3.761430374,5.846876274,7.13941561,10.6434431,11.7349864,17.5726134,19.74013906,21.23012898,20.47292632,27.45414925,25.49443782,21.18139419,18.12339147
Ethiopia,ETH,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6083743532,0.7311701594,0.8424902551,1.079902291,1.170789836,1.800253906,2.078334074,2.587019066,2.363833765,1.658981203,0.9286461524,1.001292169,1.028614584,1.574526946,2.011201462,4.074683024,1.160450313,1.458742744,1.884515688,1.507784918,2.075105408,0.9359651082,0.9592303226,0.8371723872,0.6443374445,0.8533958462,0.6295044124,0.3798769659,0.2925541727,0.5867288236,1.071022914,0.9918437462,1.371043542,1.353394096,1.646177788,1.577481638,1.741107113,1.876863073,2.204660104,1.840411237,1.818470094,1.579282441
